game_id,file,button_seat,small_blind_position,small_blind_amount,big_blind_amount,username,position,card_1,card_2,action,round_bet,round,stack_before_action,pot_before_action,max_bet_before_action,player_bet_before_action,flop_1,flop_2,flop_3,turn,river
719280998,data/File196.txt,3,4,3.0,6.0,IlxxxlI,6,5d,8d,fold,0.0,0,172.9,9.0,6.0,0.0,,,,,
719281279,data/File196.txt,4,5,3.0,6.0,IlxxxlI,6,2d,8h,fold,0.0,0,166.9,24.0,18.0,6.0,,,,,
719281313,data/File196.txt,4,5,2.0,4.0,IlxxxlI,1,Kc,8d,fold,0.0,0,112.55,6.0,4.0,0.0,,,,,
719281441,data/File196.txt,5,6,1.0,2.0,IlxxxlI,2,5s,7h,fold,0.0,0,40.0,3.0,2.0,0.0,,,,,
719281486,data/File196.txt,2,3,2.0,4.0,IlxxxlI,2,6h,4c,fold,0.0,0,80.0,6.0,4.0,0.0,,,,,
719281496,data/File196.txt,2,3,2.0,4.0,IlxxxlI,5,5s,Ks,call,5.2,0,76.0,15.2,9.2,4.0,7c,As,Jd,,
719281496,data/File196.txt,2,3,2.0,4.0,IlxxxlI,5,5s,Ks,check,0.0,0,70.8,20.4,9.2,9.2,7c,As,Jd,,
719281496,data/File196.txt,2,3,2.0,4.0,IlxxxlI,5,5s,Ks,raise,16.0,0,70.8,27.13,15.93,9.2,7c,As,Jd,,
719281524,data/File196.txt,5,6,3.0,6.0,IlxxxlI,6,Kc,Kh,raise,24.0,0,163.9,22.8,13.8,3.0,10c,9c,5s,10h,3c
719281524,data/File196.txt,5,6,3.0,6.0,IlxxxlI,6,Kc,Kh,raise,139.9,0,139.9,333.0,300.0,27.0,10c,9c,5s,10h,3c
719281536,data/File196.txt,8,9,2.0,4.0,IlxxxlI,7,Jh,3s,fold,0.0,0,99.15,18.0,12.0,0.0,,,,,
719281645,data/File196.txt,3,4,2.0,4.0,IlxxxlI,2,5d,4s,fold,0.0,0,80.0,6.0,4.0,0.0,,,,,
719281643,data/File196.txt,5,6,2.0,4.0,IlxxxlI,1,3d,5h,fold,0.0,0,108.55,15.2,9.2,4.0,,,,,
719281686,data/File196.txt,6,1,1.0,2.0,IlxxxlI,2,8s,2c,fold,0.0,0,38.0,24.0,16.0,2.0,,,,,
719281828,data/File196.txt,4,5,2.0,4.0,IlxxxlI,2,Jh,4d,fold,0.0,0,80.0,6.0,4.0,0.0,,,,,
719281887,data/File196.txt,6,1,3.0,6.0,IlxxxlI,6,Ah,Ks,raise,30.0,0,336.8,27.0,18.0,0.0,5h,5s,2c,4s,8s
719281887,data/File196.txt,6,1,3.0,6.0,IlxxxlI,6,Ah,Ks,raise,306.8,0,306.8,416.35,377.35,30.0,5h,5s,2c,4s,8s
719281938,data/File196.txt,1,2,1.0,2.0,IlxxxlI,2,10c,Js,fold,0.0,0,39.0,9.0,6.0,1.0,Kh,10d,Jh,,
719282010,data/File196.txt,3,5,2.0,4.0,IlxxxlI,5,Ks,Ad,raise,6.0,0,95.63,6.0,4.0,2.0,,,,,
719282043,data/File196.txt,6,1,2.0,4.0,IlxxxlI,1,Ad,Ks,raise,106.55,0,106.55,15.2,9.2,2.0,10c,9h,9d,Qd,7s
719282054,data/File196.txt,9,1,2.0,4.0,IlxxxlI,7,6s,9s,fold,0.0,0,99.15,6.0,4.0,0.0,,,,,
719282126,data/File196.txt,5,6,2.0,4.0,IlxxxlI,2,2d,6c,fold,0.0,0,80.0,6.0,4.0,0.0,,,,,
719282285,data/File196.txt,6,1,2.0,4.0,IlxxxlI,2,Ks,9d,call,4.0,0,76.0,14.0,8.0,4.0,6c,5s,4d,7c,10h
719282285,data/File196.txt,6,1,2.0,4.0,IlxxxlI,2,Ks,9d,raise,4.0,0,72.0,18.0,8.0,8.0,6c,5s,4d,7c,10h
719282285,data/File196.txt,6,1,2.0,4.0,IlxxxlI,2,Ks,9d,raise,10.0,0,68.0,26.0,12.0,12.0,6c,5s,4d,7c,10h
719282285,data/File196.txt,6,1,2.0,4.0,IlxxxlI,2,Ks,9d,raise,58.0,0,58.0,46.0,22.0,22.0,6c,5s,4d,7c,10h
719282298,data/File196.txt,2,3,1.0,2.0,IlxxxlI,2,Ac,Qc,raise,40.0,0,40.0,8.0,5.0,0.0,,,,,
719282308,data/File196.txt,1,2,3.0,6.0,IlxxxlI,6,3d,Ah,fold,0.0,0,339.8,9.0,6.0,0.0,,,,,
719282312,data/File196.txt,1,3,2.0,4.0,IlxxxlI,7,Qc,Jh,fold,0.0,0,99.15,6.0,4.0,0.0,,,,,
719282433,data/File196.txt,1,2,2.0,4.0,IlxxxlI,1,7c,9h,fold,0.0,0,80.0,43.599999999999994,28.4,0.0,,,,,
719282540,data/File196.txt,3,4,1.0,2.0,IlxxxlI,2,Qd,7d,fold,0.0,0,48.0,8.0,5.0,0.0,3d,5h,4h,2c,
719282648,data/File196.txt,2,3,2.0,4.0,IlxxxlI,1,3d,10d,fold,0.0,0,80.0,6.0,4.0,0.0,,,,,
719282684,data/File196.txt,3,4,2.0,4.0,IlxxxlI,7,10d,Ad,raise,8.0,0,99.15,6.0,4.0,0.0,5s,Jh,7c,,
719282684,data/File196.txt,3,4,2.0,4.0,IlxxxlI,7,10d,Ad,check,0.0,0,91.15,26.0,8.0,8.0,5s,Jh,7c,,
719282684,data/File196.txt,3,4,2.0,4.0,IlxxxlI,7,10d,Ad,fold,0.0,0,91.15,38.87,20.869999999999997,8.0,5s,Jh,7c,,
719282780,data/File196.txt,3,4,2.0,4.0,IlxxxlI,1,3s,2h,fold,0.0,0,80.0,6.0,4.0,0.0,,,,,
719282867,data/File196.txt,1,2,2.0,4.0,IlxxxlI,2,Jh,Kc,fold,0.0,0,101.55,15.2,9.2,2.0,6h,As,7c,10s,2s
719283104,data/File196.txt,4,5,2.0,4.0,IlxxxlI,1,Ks,Js,raise,8.0,0,80.0,6.0,4.0,0.0,9d,7h,Qc,Qs,Ac
719283104,data/File196.txt,4,5,2.0,4.0,IlxxxlI,1,Ks,Js,check,0.0,0,72.0,22.0,8.0,8.0,9d,7h,Qc,Qs,Ac
719283104,data/File196.txt,4,5,2.0,4.0,IlxxxlI,1,Ks,Js,raise,19.0,0,72.0,22.0,8.0,8.0,9d,7h,Qc,Qs,Ac
719283104,data/File196.txt,4,5,2.0,4.0,IlxxxlI,1,Ks,Js,check,0.0,0,53.0,60.0,27.0,27.0,9d,7h,Qc,Qs,Ac
719283104,data/File196.txt,4,5,2.0,4.0,IlxxxlI,1,Ks,Js,fold,0.0,0,53.0,114.49000000000001,81.49000000000001,27.0,9d,7h,Qc,Qs,Ac
719283150,data/File196.txt,4,5,2.0,4.0,IlxxxlI,7,Ac,2d,fold,0.0,0,91.15,6.0,4.0,0.0,,,,,
719283201,data/File196.txt,2,4,2.0,4.0,IlxxxlI,2,Js,As,call,9.2,0,101.55,15.2,9.2,0.0,7d,10h,Ac,4d,
719283201,data/File196.txt,2,4,2.0,4.0,IlxxxlI,2,Js,As,check,0.0,0,92.35,24.4,9.2,9.2,7d,10h,Ac,4d,
719283201,data/File196.txt,2,4,2.0,4.0,IlxxxlI,2,Js,As,raise,16.13,0,92.35,24.4,9.2,9.2,7d,10h,Ac,4d,
719283368,data/File196.txt,5,6,2.0,4.0,IlxxxlI,7,2d,9d,fold,0.0,0,87.15,44.0,24.0,4.0,,,,,
719283442,data/File196.txt,4,5,2.0,4.0,IlxxxlI,2,Ac,7d,fold,0.0,0,116.55,6.0,4.0,0.0,Qd,2h,Js,,
719283464,data/File196.txt,4,5,1.0,2.0,IlxxxlI,2,2h,Qh,fold,0.0,0,48.0,3.0,2.0,0.0,,,,,
719283590,data/File196.txt,5,6,2.0,4.0,IlxxxlI,1,3s,8d,fold,0.0,0,76.0,30.0,12.0,4.0,7h,10s,Kh,Qh,3c
719283673,data/File196.txt,5,6,1.0,2.0,IlxxxlI,2,4d,Qc,fold,0.0,0,48.0,3.0,2.0,0.0,,,,,
719283699,data/File196.txt,6,7,2.0,4.0,IlxxxlI,7,8c,4s,call,2.0,0,85.15,6.0,4.0,2.0,7c,7s,Jd,,
719283699,data/File196.txt,6,7,2.0,4.0,IlxxxlI,7,8c,4s,raise,4.0,0,83.15,8.0,4.0,4.0,7c,7s,Jd,,
719283790,data/File196.txt,6,2,2.0,4.0,IlxxxlI,2,9s,10c,fold,0.0,0,116.55,15.2,9.2,2.0,,,,,
719283990,data/File196.txt,2,3,2.0,4.0,IlxxxlI,2,2d,9d,fold,0.0,0,116.55,6.0,4.0,0.0,,,,,
719284027,data/File196.txt,7,8,2.0,4.0,IlxxxlI,7,2h,7h,fold,0.0,0,91.1,6.0,4.0,0.0,,,,,
719284054,data/File196.txt,6,1,2.0,4.0,IlxxxlI,1,2d,Ad,fold,0.0,0,78.0,15.0,9.0,2.0,,,,,
719284215,data/File196.txt,3,4,2.0,4.0,IlxxxlI,2,2d,3s,fold,0.0,0,116.55,6.0,4.0,0.0,,,,,
719284287,data/File196.txt,1,2,1.0,2.0,IlxxxlI,2,4h,Kh,raise,3.0,0,48.0,3.0,2.0,1.0,Js,3c,10d,2h,5c
719284287,data/File196.txt,1,2,1.0,2.0,IlxxxlI,2,4h,Kh,raise,2.0,0,45.0,8.0,4.0,4.0,Js,3c,10d,2h,5c
719284287,data/File196.txt,1,2,1.0,2.0,IlxxxlI,2,4h,Kh,raise,13.0,0,43.0,12.0,6.0,6.0,Js,3c,10d,2h,5c
719284287,data/File196.txt,1,2,1.0,2.0,IlxxxlI,2,4h,Kh,check,0.0,0,30.0,38.0,19.0,19.0,Js,3c,10d,2h,5c
719284324,data/File196.txt,4,5,2.0,4.0,IlxxxlI,2,7h,3d,fold,0.0,0,116.55,6.0,4.0,0.0,,,,,
719284325,data/File196.txt,8,9,2.0,4.0,IlxxxlI,7,Ad,8c,raise,8.0,0,91.1,6.0,4.0,0.0,7c,Ac,As,2d,
719284325,data/File196.txt,8,9,2.0,4.0,IlxxxlI,7,Ad,8c,raise,5.95,0,83.1,18.0,8.0,8.0,7c,Ac,As,2d,
719284325,data/File196.txt,8,9,2.0,4.0,IlxxxlI,7,Ad,8c,raise,14.82,0,77.14999999999999,29.9,13.95,13.95,7c,Ac,As,2d,
719284343,data/File196.txt,1,2,2.0,4.0,IlxxxlI,1,7c,3h,fold,0.0,0,80.0,6.0,4.0,0.0,,,,,
719284399,data/File196.txt,5,6,2.0,4.0,IlxxxlI,2,7d,3c,fold,0.0,0,116.55,6.0,4.0,0.0,,,,,
719284426,data/File196.txt,2,3,2.0,4.0,IlxxxlI,1,7d,8c,fold,0.0,0,80.0,6.0,4.0,0.0,,,,,
719284554,data/File196.txt,3,4,2.0,4.0,IlxxxlI,1,Jd,Jc,raise,8.0,0,80.0,6.0,4.0,0.0,Qs,2d,4c,7h,6h
719284554,data/File196.txt,3,4,2.0,4.0,IlxxxlI,1,Jd,Jc,raise,72.0,0,72.0,125.0,115.0,8.0,Qs,2d,4c,7h,6h
719284605,data/File196.txt,6,1,2.0,4.0,IlxxxlI,2,Qh,10h,call,4.0,0,112.55,12.0,8.0,4.0,Kh,8s,4s,,
719284605,data/File196.txt,6,1,2.0,4.0,IlxxxlI,2,Qh,10h,raise,20.0,0,108.55,23.92,15.92,8.0,Kh,8s,4s,,
719284922,data/File196.txt,4,5,2.0,4.0,IlxxxlI,1,5h,3h,fold,0.0,0,160.4,6.0,4.0,0.0,Qd,7c,10c,6d,
719284935,data/File196.txt,2,3,1.0,2.0,IlxxxlI,2,6d,Jh,fold,0.0,0,40.0,8.0,5.0,0.0,7s,Ac,Jc,Ad,Jd
719285074,data/File196.txt,1,2,2.0,4.0,IlxxxlI,2,4s,2h,fold,0.0,0,130.17,6.0,4.0,2.0,,,,,
719285131,data/File196.txt,9,1,2.0,4.0,IlxxxlI,7,5h,Jd,fold,0.0,0,106.8,14.0,8.0,0.0,3s,Ks,7s,Jc,9d
719285215,data/File196.txt,2,3,2.0,4.0,IlxxxlI,2,3h,7s,fold,0.0,0,130.17,15.2,9.2,0.0,,,,,
719285407,data/File196.txt,3,4,2.0,4.0,IlxxxlI,2,4h,9s,fold,0.0,0,130.17,6.0,4.0,0.0,,,,,
719285478,data/File196.txt,5,6,2.0,4.0,IlxxxlI,1,7c,As,raise,14.0,0,156.4,15.0,9.0,4.0,10c,Qs,10s,,
719285478,data/File196.txt,5,6,2.0,4.0,IlxxxlI,1,7c,As,raise,10.0,0,142.4,38.0,18.0,18.0,10c,Qs,10s,,
719285539,data/File196.txt,1,2,2.0,4.0,IlxxxlI,7,3c,6s,fold,0.0,0,106.8,6.0,4.0,0.0,,,,,
719285580,data/File196.txt,4,5,2.0,4.0,IlxxxlI,2,6d,5c,fold,0.0,0,130.17,14.0,8.0,0.0,Qc,Ah,4c,3d,
719285753,data/File196.txt,3,4,1.0,2.0,IlxxxlI,2,5d,2d,fold,0.0,0,40.0,8.0,5.0,0.0,,,,,
719285848,data/File196.txt,2,3,2.0,4.0,IlxxxlI,7,Jh,10c,fold,0.0,0,106.8,14.0,8.0,0.0,Kc,6h,5h,Ks,Jd
719285926,data/File196.txt,5,6,2.0,4.0,IlxxxlI,2,5d,7h,fold,0.0,0,130.17,6.0,4.0,0.0,,,,,
719286015,data/File196.txt,6,1,2.0,4.0,IlxxxlI,1,3c,Kh,call,2.0,0,178.05,6.0,4.0,2.0,5h,3h,Jd,,
719286015,data/File196.txt,6,1,2.0,4.0,IlxxxlI,1,3c,Kh,raise,4.0,0,176.05,8.0,4.0,4.0,5h,3h,Jd,,
719286232,data/File196.txt,1,2,2.0,4.0,IlxxxlI,2,3s,7h,fold,0.0,0,130.17,15.2,9.2,2.0,4c,8d,Js,9h,Jc
719286267,data/File196.txt,3,4,2.0,4.0,IlxxxlI,7,10s,5h,fold,0.0,0,106.8,6.0,4.0,0.0,,,,,
719286320,data/File196.txt,1,2,2.0,4.0,IlxxxlI,1,Qd,4s,fold,0.0,0,184.0,16.0,10.0,0.0,,,,,
719286333,data/File196.txt,4,5,1.0,2.0,IlxxxlI,2,2c,6d,fold,0.0,0,40.0,3.0,2.0,0.0,,,,,
719286507,data/File196.txt,2,3,2.0,4.0,IlxxxlI,1,10c,5h,fold,0.0,0,184.0,6.0,4.0,0.0,,,,,
719286560,data/File196.txt,5,6,1.0,2.0,IlxxxlI,2,10d,Jh,fold,0.0,0,40.0,3.0,2.0,0.0,,,,,
719286595,data/File196.txt,3,4,2.0,4.0,IlxxxlI,1,Qh,4d,fold,0.0,0,184.0,6.0,4.0,0.0,Kh,Ah,2s,Qs,Qd
719286606,data/File196.txt,4,5,2.0,4.0,IlxxxlI,7,2d,7h,fold,0.0,0,106.8,6.0,4.0,0.0,,,,,
719286638,data/File196.txt,2,4,2.0,4.0,IlxxxlI,2,6c,5c,fold,0.0,0,130.17,14.0,8.0,0.0,,,,,
719286750,data/File196.txt,4,5,2.0,4.0,IlxxxlI,2,Kh,3s,fold,0.0,0,130.17,6.0,4.0,0.0,,,,,
719286899,data/File196.txt,5,6,2.0,4.0,IlxxxlI,2,8c,Ac,call,8.0,0,126.16999999999999,16.0,12.0,4.0,3s,Jd,3d,Kh,3c
719286899,data/File196.txt,5,6,2.0,4.0,IlxxxlI,2,8c,Ac,call,15.71,0,118.16999999999999,39.71,27.71,12.0,3s,Jd,3d,Kh,3c
719286899,data/File196.txt,5,6,2.0,4.0,IlxxxlI,2,8c,Ac,raise,19.0,0,102.45999999999998,55.42,27.71,27.71,3s,Jd,3d,Kh,3c
719286899,data/File196.txt,5,6,2.0,4.0,IlxxxlI,2,8c,Ac,check,0.0,0,83.45999999999998,93.42,46.71,46.71,3s,Jd,3d,Kh,3c
719286928,data/File196.txt,5,6,2.0,4.0,IlxxxlI,7,10d,Jc,fold,0.0,0,102.8,34.0,10.0,4.0,8s,10s,10h,Kh,As
719287022,data/File196.txt,4,6,2.0,4.0,IlxxxlI,1,7c,4s,fold,0.0,0,180.0,16.0,10.0,4.0,,,,,
719287203,data/File196.txt,1,2,1.0,2.0,IlxxxlI,2,Jc,9h,raise,3.0,0,40.0,3.0,2.0,1.0,,,,,
719287466,data/File196.txt,6,1,2.0,4.0,IlxxxlI,1,3d,4h,fold,0.0,0,178.0,15.2,9.2,2.0,3s,5d,10c,Ad,7d
719287506,data/File196.txt,6,2,2.0,4.0,IlxxxlI,2,Qh,Ac,raise,81.46,0,81.46,15.2,9.2,2.0,10h,2c,Kh,6d,Ah
719287714,data/File196.txt,2,4,2.0,4.0,IlxxxlI,2,Qd,10h,raise,8.0,0,169.22,6.0,4.0,0.0,,,,,
719287748,data/File196.txt,2,4,1.0,2.0,IlxxxlI,2,4s,As,raise,4.0,0,43.0,3.0,2.0,0.0,,,,,
719287795,data/File196.txt,6,7,2.0,4.0,IlxxxlI,7,Jd,8s,fold,0.0,0,100.8,14.0,8.0,2.0,,,,,
719287928,data/File196.txt,4,5,1.0,2.0,IlxxxlI,2,Qc,4h,fold,0.0,0,46.0,3.0,2.0,0.0,,,,,
719287969,data/File196.txt,4,5,2.0,4.0,IlxxxlI,2,8d,4d,call,4.0,0,171.22,14.0,8.0,4.0,6h,8s,Qs,10c,Qc
719287969,data/File196.txt,4,5,2.0,4.0,IlxxxlI,2,8d,4d,check,0.0,0,167.22,18.0,8.0,8.0,6h,8s,Qs,10c,Qc
719287969,data/File196.txt,4,5,2.0,4.0,IlxxxlI,2,8d,4d,call,11.9,0,167.22,29.9,19.9,8.0,6h,8s,Qs,10c,Qc
719287969,data/File196.txt,4,5,2.0,4.0,IlxxxlI,2,8d,4d,raise,7.0,0,155.32,41.8,19.9,19.9,6h,8s,Qs,10c,Qc
719287969,data/File196.txt,4,5,2.0,4.0,IlxxxlI,2,8d,4d,check,0.0,0,148.32,55.8,26.9,26.9,6h,8s,Qs,10c,Qc
719288030,data/File196.txt,1,2,2.0,4.0,IlxxxlI,1,10d,Qd,raise,8.0,0,178.0,6.0,4.0,0.0,5s,2d,9d,4s,
719288030,data/File196.txt,1,2,2.0,4.0,IlxxxlI,1,10d,Qd,raise,5.95,0,170.0,18.0,8.0,8.0,5s,2d,9d,4s,
719288030,data/File196.txt,1,2,2.0,4.0,IlxxxlI,1,10d,Qd,call,27.64,0,164.05,57.540000000000006,41.59,13.95,5s,2d,9d,4s,
719288030,data/File196.txt,1,2,2.0,4.0,IlxxxlI,1,10d,Qd,fold,0.0,0,136.41000000000003,533.6600000000001,490.07000000000005,41.59,5s,2d,9d,4s,
719288039,data/File196.txt,7,8,2.0,4.0,IlxxxlI,7,7d,5d,fold,0.0,0,100.8,14.0,8.0,0.0,2d,8s,Kc,,
719288146,data/File196.txt,5,6,1.0,2.0,IlxxxlI,2,4d,2s,fold,0.0,0,46.0,3.0,2.0,0.0,3h,8c,5d,6s,Qd
719288464,data/File196.txt,2,2,2.0,4.0,IlxxxlI,2,9d,6c,fold,0.0,0,201.57,6.0,4.0,2.0,,,,,
719288578,data/File196.txt,2,4,2.0,4.0,IlxxxlI,1,2d,4c,fold,0.0,0,136.41,6.0,4.0,0.0,7d,2s,As,,
719288604,data/File196.txt,8,9,2.0,4.0,IlxxxlI,7,2h,Jh,fold,0.0,0,100.8,18.0,12.0,0.0,,,,,
719288808,data/File196.txt,9,3,2.0,4.0,IlxxxlI,7,5h,5s,raise,8.0,0,100.8,6.0,4.0,0.0,,,,,
719288910,data/File196.txt,6,1,1.0,2.0,IlxxxlI,2,10s,Jh,fold,0.0,0,44.0,9.0,6.0,2.0,,,,,
719288971,data/File196.txt,3,5,2.0,4.0,IlxxxlI,7,Ac,2h,fold,0.0,0,106.8,6.0,4.0,0.0,,,,,
719289070,data/File196.txt,1,2,1.0,2.0,IlxxxlI,2,Ac,3d,fold,0.0,0,43.0,11.0,8.0,1.0,,,,,
719289123,data/File196.txt,6,1,2.0,4.0,IlxxxlI,1,7c,Jh,fold,0.0,0,136.41,16.0,10.0,2.0,7s,10c,Kh,,
719289131,data/File196.txt,5,6,2.0,4.0,IlxxxlI,7,Ad,4s,fold,0.0,0,102.8,43.599999999999994,13.2,4.0,Qd,5h,4d,,
719289457,data/File196.txt,1,4,2.0,4.0,IlxxxlI,1,5s,3d,check,0.0,0,132.41,8.0,4.0,4.0,3c,Kh,Jc,Qh,4h
719289457,data/File196.txt,1,4,2.0,4.0,IlxxxlI,1,5s,3d,raise,4.0,0,132.41,8.0,4.0,4.0,3c,Kh,Jc,Qh,4h
719289457,data/File196.txt,1,4,2.0,4.0,IlxxxlI,1,5s,3d,check,0.0,0,128.41,16.0,8.0,8.0,3c,Kh,Jc,Qh,4h
719289457,data/File196.txt,1,4,2.0,4.0,IlxxxlI,1,5s,3d,fold,0.0,0,128.41,29.47,21.47,8.0,3c,Kh,Jc,Qh,4h
719289455,data/File196.txt,2,4,1.0,2.0,IlxxxlI,2,7d,Kh,fold,0.0,0,43.0,3.0,2.0,0.0,Js,4h,8s,4s,Qd
719289702,data/File196.txt,6,7,2.0,4.0,IlxxxlI,7,7d,9h,fold,0.0,0,100.8,18.0,12.0,2.0,,,,,
719289934,data/File196.txt,7,8,2.0,4.0,IlxxxlI,7,10d,5h,fold,0.0,0,100.8,38.0,16.0,0.0,3d,5c,Ac,6s,6c
719290003,data/File196.txt,4,5,1.0,2.0,IlxxxlI,2,3h,5c,fold,0.0,0,43.0,3.0,2.0,0.0,Jc,Qh,As,4h,Ks
719290404,data/File196.txt,8,9,2.0,4.0,IlxxxlI,7,4c,3s,fold,0.0,0,100.8,22.0,8.0,0.0,3c,5c,10h,,
719290577,data/File196.txt,5,1,1.0,2.0,IlxxxlI,2,Jh,5s,fold,0.0,0,41.0,6.0,4.0,2.0,,,,,
719290803,data/File196.txt,9,1,2.0,4.0,IlxxxlI,7,7d,8h,fold,0.0,0,100.8,6.0,4.0,0.0,Ad,6c,5s,7c,2c
719290921,data/File196.txt,1,2,1.0,2.0,IlxxxlI,2,4s,7s,fold,0.0,0,40.0,9.0,6.0,1.0,,,,,
719291119,data/File196.txt,2,4,1.0,2.0,IlxxxlI,2,7c,3h,fold,0.0,0,40.0,3.0,2.0,0.0,Qc,5s,Ad,,
719291297,data/File196.txt,1,3,2.0,4.0,IlxxxlI,7,7d,As,fold,0.0,0,100.8,6.0,4.0,0.0,6h,4d,Qh,Kc,
719291771,data/File196.txt,4,5,1.0,2.0,IlxxxlI,2,Jc,7c,fold,0.0,0,40.0,3.0,2.0,0.0,Qh,Ks,Js,10h,4h
719291785,data/File196.txt,3,4,2.0,4.0,IlxxxlI,7,Jd,Ks,raise,8.0,0,100.8,6.0,4.0,0.0,3d,2h,9c,10c,2s
719291785,data/File196.txt,3,4,2.0,4.0,IlxxxlI,7,Jd,Ks,raise,5.95,0,92.8,18.0,8.0,8.0,3d,2h,9c,10c,2s
719291785,data/File196.txt,3,4,2.0,4.0,IlxxxlI,7,Jd,Ks,check,0.0,0,86.85,29.9,13.95,13.95,3d,2h,9c,10c,2s
719291785,data/File196.txt,3,4,2.0,4.0,IlxxxlI,7,Jd,Ks,fold,0.0,0,86.85,43.9,27.95,13.95,3d,2h,9c,10c,2s
719292478,data/File196.txt,5,1,1.0,2.0,IlxxxlI,2,10c,5c,call,2.0,0,38.0,6.0,4.0,2.0,Qh,3s,Ad,,
719292478,data/File196.txt,5,1,1.0,2.0,IlxxxlI,2,10c,5c,fold,0.0,0,36.0,11.8,7.8,4.0,Qh,3s,Ad,,
719292548,data/File196.txt,4,6,2.0,4.0,IlxxxlI,7,Kd,7d,call,5.2,0,82.85,15.2,9.2,4.0,Ac,6s,Jc,6h,10c
719292548,data/File196.txt,4,6,2.0,4.0,IlxxxlI,7,Kd,7d,check,0.0,0,77.64999999999999,20.4,9.2,9.2,Ac,6s,Jc,6h,10c
719292548,data/File196.txt,4,6,2.0,4.0,IlxxxlI,7,Kd,7d,check,0.0,0,77.64999999999999,20.4,9.2,9.2,Ac,6s,Jc,6h,10c
719292548,data/File196.txt,4,6,2.0,4.0,IlxxxlI,7,Kd,7d,check,0.0,0,77.64999999999999,20.4,9.2,9.2,Ac,6s,Jc,6h,10c
719293036,data/File196.txt,1,2,1.0,2.0,IlxxxlI,2,2s,4c,fold,0.0,0,39.0,3.0,2.0,1.0,,,,,
719293154,data/File196.txt,2,4,1.0,2.0,IlxxxlI,2,9c,Qd,raise,4.0,0,40.0,3.0,2.0,0.0,,,,,
719293154,data/File196.txt,2,4,1.0,2.0,IlxxxlI,2,9c,Qd,fold,0.0,0,36.0,18.6,13.6,4.0,,,,,
719293182,data/File196.txt,6,7,2.0,4.0,IlxxxlI,7,7c,2h,fold,0.0,0,78.0,18.0,12.0,2.0,Ah,5d,10s,Qh,6h
719293608,data/File196.txt,4,5,1.0,2.0,IlxxxlI,2,5c,9c,fold,0.0,0,40.0,3.0,2.0,0.0,Qc,Jc,6h,5s,
719293840,data/File196.txt,7,8,2.0,4.0,IlxxxlI,7,Jd,6h,fold,0.0,0,80.0,18.0,12.0,0.0,Kd,Ac,5s,Ah,4d
719294769,data/File196.txt,9,2,2.0,4.0,IlxxxlI,7,8h,2s,fold,0.0,0,80.0,10.0,4.0,0.0,7h,7s,10c,,
719295222,data/File196.txt,2,3,2.0,4.0,IlxxxlI,7,3d,8s,fold,0.0,0,80.0,6.0,4.0,0.0,,,,,
719295503,data/File196.txt,3,4,2.0,4.0,IlxxxlI,7,10d,Kd,fold,0.0,0,80.0,10.0,4.0,0.0,,,,,
719614414,data/File196.txt,2,4,1.0,2.0,IlxxxlI,4,4d,8s,fold,0.0,0,39.0,7.0,4.0,1.0,,,,,
719614789,data/File196.txt,4,5,1.0,2.0,IlxxxlI,4,5s,Qh,fold,0.0,0,40.0,3.0,2.0,0.0,,,,,
719614990,data/File196.txt,5,2,1.0,2.0,IlxxxlI,4,2d,Qh,fold,0.0,0,38.0,6.0,4.0,2.0,,,,,
719615510,data/File196.txt,2,4,1.0,2.0,IlxxxlI,4,4s,Ks,raise,3.0,0,39.0,3.0,2.0,1.0,,,,,
719615897,data/File196.txt,4,5,1.0,2.0,IlxxxlI,4,6d,10h,fold,0.0,0,42.0,3.0,2.0,0.0,,,,,
719616124,data/File196.txt,5,2,1.0,2.0,IlxxxlI,4,8h,3s,fold,0.0,0,40.0,7.0,4.0,2.0,,,,,
719616405,data/File196.txt,2,4,1.0,2.0,IlxxxlI,4,3c,Js,fold,0.0,0,39.0,9.0,6.0,1.0,,,,,
719616680,data/File196.txt,4,5,1.0,2.0,IlxxxlI,4,Ad,5d,raise,4.0,0,40.0,3.0,2.0,0.0,,,,,
719617180,data/File196.txt,5,2,1.0,2.0,IlxxxlI,4,3h,2s,fold,0.0,0,41.0,18.0,12.0,2.0,10c,8h,2c,,
719618120,data/File196.txt,2,4,1.0,2.0,IlxxxlI,4,6h,9c,fold,0.0,0,40.0,9.0,6.0,1.0,,,,,
719618467,data/File196.txt,4,5,1.0,2.0,IlxxxlI,4,5d,3c,fold,0.0,0,40.0,3.0,2.0,0.0,Js,10c,6h,Ad,
719619820,data/File196.txt,5,2,1.0,2.0,IlxxxlI,4,2d,Qs,fold,0.0,0,38.0,10.0,4.0,2.0,10c,5s,5c,10h,Ac
719621569,data/File196.txt,2,4,1.0,2.0,IlxxxlI,4,Qc,6h,fold,0.0,0,39.0,3.0,2.0,1.0,,,,,
719623316,data/File196.txt,4,5,1.0,2.0,IlxxxlI,4,6d,4s,fold,0.0,0,40.0,3.0,2.0,0.0,,,,,
719623584,data/File196.txt,5,2,1.0,2.0,IlxxxlI,4,10c,Kh,fold,0.0,0,40.0,3.0,2.0,0.0,,,,,
719623849,data/File196.txt,2,,1.0,2.0,IlxxxlI,4,8s,4s,call,2.52,0,38.0,3.0,2.0,2.0,Ah,3d,10h,8c,
